10205,10,Shoe and Handbag sale,0.692258,Email,161.197431,73.691901
10205,3,Get $5 Cashback,0.518721,Email,154.656542,72.527837
10205,3,Get $5 Cashback,0.520799,Email,142.512586,71.642681
10206,1,Anastasia Beverly Hills,0.461445,Direct Mail,149.949310,74.409502
10206,8,Loyalty Program Member,0.481684,Direct Mail,145.012676,80.098657
10206,8,Loyalty Program Member,0.527814,Direct Mail,154.834905,71.511922
10207,7,Lancome Gift with Purchase,0.641675,Email,172.336120,81.360143
10207,1,Anastasia Beverly Hills,0.531948,Email,139.746096,69.939992
10207,3,Get $5 Cashback,0.505984,Email,154.119733,70.214075
10208,12,Womens Sweather Sale,0.688813,Mobile,133.596896,72.888215
10208,10,Shoe and Handbag sale,0.552007,Mobile,154.168084,63.494848
10208,1,Anastasia Beverly Hills,0.486867,Mobile,155.334690,72.514156
10209,3,Get $5 Cashback,0.543100,Email,155.912879,80.005797
10209,3,Get $5 Cashback,0.489821,Email,160.415414,81.512040
10209,9,Save 20% Career Suits,0.501039,Email,142.765348,81.223664
10210,3,Get $5 Cashback,0.500736,Email,147.043348,78.323739
10210,3,Get $5 Cashback,0.524665,Email,163.323718,73.625858
10210,4,Home Closeout,0.509248,Email,158.112111,70.517710
10211,8,Loyalty Program Member,0.523504,Mobile,151.768429,76.303380
10211,10,Shoe and Handbag sale,0.448691,Mobile,157.491984,77.389843
10211,10,Shoe and Handbag sale,0.515054,Mobile,141.006477,69.125439
10212,7,Lancome Gift with Purchase,0.656060,Mobile,143.351848,76.410848
10212,10,Shoe and Handbag sale,0.551015,Mobile,163.202551,73.167469
10212,8,Loyalty Program Member,0.500546,Mobile,159.966262,71.677554
10213,12,Womens Sweather Sale,0.544738,Mobile,151.195719,73.530833
10213,3,Get $5 Cashback,0.526471,Mobile,128.437999,73.415253
10213,3,Get $5 Cashback,0.513630,Mobile,146.969059,66.443969
10214,8,Loyalty Program Member,0.521592,Mobile,150.719700,75.215266
10214,5,Home Closeout & Lancome Gift with Purchase,0.488210,Mobile,144.625729,66.868930
10214,3,Get $5 Cashback,0.444444,Mobile,145.964478,67.816897
10215,12,Womens Sweather Sale,0.342603,Mobile,152.015828,80.347363
10215,3,Get $5 Cashback,0.514869,Mobile,141.092982,67.753138
10215,8,Loyalty Program Member,0.516493,Mobile,150.324700,69.807425
10216,7,Lancome Gift with Purchase,0.481678,Email,139.419075,64.433590
10216,4,Home Closeout,0.475969,Email,153.145768,72.828205
10216,3,Get $5 Cashback,0.490527,Email,153.428499,68.501694
10217,3,Get $5 Cashback,0.478985,Mobile,153.861522,76.185754
10217,3,Get $5 Cashback,0.523268,Mobile,148.495258,71.140893
10217,1,Anastasia Beverly Hills,0.521328,Mobile,152.415419,75.392423
10218,4,Home Closeout,0.403034,Direct Mail,165.269185,78.678458
10218,4,Home Closeout,0.448532,Direct Mail,154.503393,76.354260
10218,3,Get $5 Cashback,0.514704,Direct Mail,160.449413,74.886569
10219,7,Lancome Gift with Purchase,0.456830,Direct Mail,141.299473,83.303903
10219,10,Shoe and Handbag sale,0.450362,Direct Mail,161.672582,78.803865
10219,8,Loyalty Program Member,0.516509,Direct Mail,146.953445,66.719427
10220,3,Get $5 Cashback,0.574922,Mobile,153.490906,70.247259
10220,10,Shoe and Handbag sale,0.460516,Mobile,153.714437,77.181865
10220,3,Get $5 Cashback,0.514019,Mobile,134.827738,66.795975
10221,3,Get $5 Cashback,0.486239,Email,155.166952,76.550635
10221,9,Save 20% Career Suits,0.567954,Email,171.456654,68.504536
10221,3,Get $5 Cashback,0.703936,Email,153.281040,74.031474
10222,8,Loyalty Program Member,0.572761,Direct Mail,164.309211,74.960088
10222,3,Get $5 Cashback,0.489629,Direct Mail,152.119148,79.062272
10222,3,Get $5 Cashback,0.486902,Direct Mail,158.362067,71.832851
10223,1,Anastasia Beverly Hills,0.457413,Email,159.480736,73.682662
10223,8,Loyalty Program Member,0.561063,Email,121.091690,65.557786
10223,3,Get $5 Cashback,0.515966,Email,147.540195,68.938385
10224,7,Lancome Gift with Purchase,0.688978,Mobile,181.608586,78.217499
10224,3,Get $5 Cashback,0.489240,Mobile,164.469293,75.860004
10224,1,Anastasia Beverly Hills,0.501729,Mobile,160.446093,88.875825
10225,3,Get $5 Cashback,0.484039,Mobile,139.613797,79.935792
10225,10,Shoe and Handbag sale,0.494542,Mobile,152.165501,77.815967
10225,3,Get $5 Cashback,0.453771,Mobile,146.101695,64.842709
10226,8,Loyalty Program Member,0.426730,Email,160.081281,75.593708
10226,8,Loyalty Program Member,0.459787,Email,157.694829,74.607788
10226,3,Get $5 Cashback,0.514551,Email,155.135992,77.032416
10227,7,Lancome Gift with Purchase,0.555288,Direct Mail,150.992249,76.341762
10227,1,Anastasia Beverly Hills,0.490557,Direct Mail,158.268319,71.185299
10227,8,Loyalty Program Member,0.508679,Direct Mail,154.413578,78.601625
10228,10,Shoe and Handbag sale,0.670679,Email,150.297298,82.098609
10228,3,Get $5 Cashback,0.554860,Email,155.680946,72.541217
10228,3,Get $5 Cashback,0.497949,Email,158.435237,75.395763
10229,3,Get $5 Cashback,0.488310,Mobile,138.749563,78.031464
10229,10,Shoe and Handbag sale,0.556434,Mobile,149.078159,77.816898
10229,12,Womens Sweather Sale,0.459568,Mobile,143.367609,67.687036
10230,4,Home Closeout,0.409796,Direct Mail,143.958078,82.676637
10230,3,Get $5 Cashback,0.455993,Direct Mail,141.681510,73.166374
10230,8,Loyalty Program Member,0.485453,Direct Mail,152.882060,73.114512
10231,3,Get $5 Cashback,0.569631,Direct Mail,135.975664,81.256414
10231,7,Lancome Gift with Purchase,0.452206,Direct Mail,157.327817,80.218889
10231,3,Get $5 Cashback,0.495514,Direct Mail,137.396247,74.186865
10232,7,Lancome Gift with Purchase,0.563522,Email,146.860706,71.582163
10232,3,Get $5 Cashback,0.523236,Email,154.062419,71.418570
10232,3,Get $5 Cashback,0.512785,Email,156.455677,76.185875
10233,9,Save 20% Career Suits,0.507861,Mobile,119.755143,72.641566
10233,3,Get $5 Cashback,0.521926,Mobile,146.559159,78.369498
10233,3,Get $5 Cashback,0.531533,Mobile,142.256984,73.167076
10234,3,Get $5 Cashback,0.432813,Direct Mail,153.200887,80.012056
10234,3,Get $5 Cashback,0.493222,Direct Mail,151.012993,74.662485
10234,3,Get $5 Cashback,0.501887,Direct Mail,139.380748,74.345689
10235,8,Loyalty Program Member,0.464765,Direct Mail,152.670792,75.043114
10235,3,Get $5 Cashback,0.522808,Direct Mail,152.004402,70.549802
10235,1,Anastasia Beverly Hills,0.492382,Direct Mail,137.005858,76.341162
10236,2,Free shipping on orders over $49,0.594703,Mobile,151.673539,84.480221
10236,3,Get $5 Cashback,0.450850,Mobile,165.057903,61.880607
10236,3,Get $5 Cashback,0.511079,Mobile,158.635733,76.420404
10237,3,Get $5 Cashback,0.521756,Email,145.545425,68.079202
10237,3,Get $5 Cashback,0.553888,Email,160.389700,71.004518
10237,10,Shoe and Handbag sale,0.476022,Email,153.530352,77.229938
10238,4,Home Closeout,0.613223,Direct Mail,169.089471,74.061088
10238,3,Get $5 Cashback,0.537359,Direct Mail,144.348588,66.187953
10238,3,Get $5 Cashback,0.496430,Direct Mail,145.422765,82.823780
10239,3,Get $5 Cashback,0.466654,Direct Mail,145.536932,72.502053
10239,6,Home Closeout & Shoe and Handbag sale,0.500309,Direct Mail,155.456866,76.970954
10239,3,Get $5 Cashback,0.504869,Direct Mail,150.036156,70.642332
10240,8,Loyalty Program Member,0.440713,Mobile,154.626775,75.412615
10240,3,Get $5 Cashback,0.545622,Mobile,150.557183,79.568179
10240,8,Loyalty Program Member,0.496846,Mobile,146.018324,68.744452
10241,3,Get $5 Cashback,0.504882,Email,157.101964,78.431690
10241,4,Home Closeout,0.507831,Email,132.246836,69.144902
10241,7,Lancome Gift with Purchase,0.716549,Email,140.148443,70.411823
10242,4,Home Closeout,0.473908,Email,144.381774,69.432564
10242,3,Get $5 Cashback,0.562523,Email,157.083320,72.873329
10242,3,Get $5 Cashback,0.512305,Email,162.562265,71.700793
10243,1,Anastasia Beverly Hills,0.467943,Email,169.355369,84.004391
10243,3,Get $5 Cashback,0.466935,Email,154.795798,78.584408
10243,3,Get $5 Cashback,0.502264,Email,161.713278,72.190145
10244,4,Home Closeout,0.538423,Direct Mail,154.195960,72.145753
10244,3,Get $5 Cashback,0.452110,Direct Mail,129.787213,77.097881
10244,3,Get $5 Cashback,0.478551,Direct Mail,151.640784,68.632529
10245,12,Womens Sweather Sale,0.505387,Direct Mail,130.907685,73.714591
10245,3,Get $5 Cashback,0.480035,Direct Mail,135.809493,75.944927
10245,3,Get $5 Cashback,0.579188,Direct Mail,143.802598,72.825652
10246,8,Loyalty Program Member,0.582519,Email,142.078749,79.916612
10246,3,Get $5 Cashback,0.504587,Email,159.376153,79.212479
10246,3,Get $5 Cashback,0.492311,Email,137.514235,83.318609
10247,3,Get $5 Cashback,0.526958,Mobile,136.238474,68.664221
10247,3,Get $5 Cashback,0.518350,Mobile,169.030635,71.363979
10247,3,Get $5 Cashback,0.502406,Mobile,171.867765,76.412192
10248,3,Get $5 Cashback,0.535493,Mobile,144.505196,70.119636
10248,3,Get $5 Cashback,0.562521,Mobile,153.627751,75.659465
10248,3,Get $5 Cashback,0.512148,Mobile,131.176382,71.964697
10249,3,Get $5 Cashback,0.506280,Direct Mail,157.315782,73.882805
10249,2,Free shipping on orders over $49,0.547035,Direct Mail,132.935695,76.269258
10249,3,Get $5 Cashback,0.532884,Direct Mail,143.732288,78.878722
10250,8,Loyalty Program Member,0.490059,Direct Mail,157.144531,70.522574
10250,10,Shoe and Handbag sale,0.556999,Direct Mail,151.719455,77.285994
10250,3,Get $5 Cashback,0.483872,Direct Mail,151.221027,75.378304
10251,3,Get $5 Cashback,0.514195,Direct Mail,162.496056,69.763953
10251,2,Free shipping on orders over $49,0.534608,Direct Mail,156.072600,74.173710
10251,3,Get $5 Cashback,0.498054,Direct Mail,151.623394,78.448446
10252,8,Loyalty Program Member,0.526291,Mobile,143.267773,71.334865
10252,10,Shoe and Handbag sale,0.500524,Mobile,154.744224,77.050580
10252,10,Shoe and Handbag sale,0.482496,Mobile,155.161876,77.555100
10253,3,Get $5 Cashback,0.514030,Email,154.444640,68.179869
10253,3,Get $5 Cashback,0.560011,Email,152.146072,82.432941
10253,2,Free shipping on orders over $49,0.553929,Email,151.934565,70.208572
10254,3,Get $5 Cashback,0.570777,Mobile,162.575915,76.605444
10254,3,Get $5 Cashback,0.455072,Mobile,153.680993,68.491976
10254,3,Get $5 Cashback,0.489833,Mobile,147.229228,76.152925
10255,7,Lancome Gift with Purchase,0.573257,Email,152.260854,80.685147
10255,8,Loyalty Program Member,0.510202,Email,149.412756,74.091708
10255,3,Get $5 Cashback,0.485273,Email,143.803322,72.191692
10256,8,Loyalty Program Member,0.563630,Direct Mail,154.321342,85.704226
10256,8,Loyalty Program Member,0.541643,Direct Mail,166.330273,71.862687
10256,3,Get $5 Cashback,0.510495,Direct Mail,121.325914,82.992132
10257,11,Shoe and Handbag sale & Lancome Gift with Purchase,0.502339,Email,148.572896,78.885625
10257,9,Save 20% Career Suits,0.473945,Email,159.787191,71.971723
10257,3,Get $5 Cashback,0.598121,Email,157.224793,82.308379
10258,8,Loyalty Program Member,0.674202,Mobile,139.826120,84.269345
10258,10,Shoe and Handbag sale,0.454480,Mobile,134.676398,77.291863
10258,3,Get $5 Cashback,0.465347,Mobile,159.794450,74.613637
10259,7,Lancome Gift with Purchase,0.622106,Mobile,150.468609,76.344578
10259,4,Home Closeout,0.449112,Mobile,152.506731,73.503832
10259,11,Shoe and Handbag sale & Lancome Gift with Purchase,0.504923,Mobile,141.459566,78.139753
10260,2,Free shipping on orders over $49,0.690956,Email,139.673842,77.667154
10260,8,Loyalty Program Member,0.526953,Email,142.129829,68.341111
10260,3,Get $5 Cashback,0.493889,Email,156.713825,75.220540
10261,9,Save 20% Career Suits,0.515644,Email,162.095357,66.365559
10261,8,Loyalty Program Member,0.500217,Email,146.230384,64.192806
10261,4,Home Closeout,0.494151,Email,163.609396,66.754428
10262,1,Anastasia Beverly Hills,0.417545,Direct Mail,156.328638,80.435920
10262,10,Shoe and Handbag sale,0.475602,Direct Mail,148.467307,75.750275
10262,3,Get $5 Cashback,0.500719,Direct Mail,151.170887,70.418212
10263,3,Get $5 Cashback,0.525805,Mobile,157.815777,78.641672
10263,2,Free shipping on orders over $49,0.555058,Mobile,163.473658,74.874691
10263,3,Get $5 Cashback,0.505976,Mobile,150.990535,70.168604
10264,8,Loyalty Program Member,0.489271,Email,141.353569,81.914578
10264,8,Loyalty Program Member,0.563947,Email,171.364317,75.938342
10264,3,Get $5 Cashback,0.497979,Email,164.175757,84.194861
10265,3,Get $5 Cashback,0.514624,Mobile,156.160795,83.702936
10265,10,Shoe and Handbag sale,0.568835,Mobile,142.711917,71.833808
10265,7,Lancome Gift with Purchase,0.613955,Mobile,155.142334,84.374523
10266,4,Home Closeout,0.570119,Email,148.308386,69.210072
10266,3,Get $5 Cashback,0.540378,Email,147.148548,82.527447
10266,8,Loyalty Program Member,0.474886,Email,161.809714,70.484525
10267,3,Get $5 Cashback,0.603892,Mobile,148.407050,71.319146
10267,4,Home Closeout,0.557613,Mobile,165.533186,65.524958
10267,3,Get $5 Cashback,0.486063,Mobile,140.087608,76.505497
10268,4,Home Closeout,0.641165,Mobile,153.046151,75.257829
10268,4,Home Closeout,0.461631,Mobile,159.553808,69.826872
10268,3,Get $5 Cashback,0.508056,Mobile,152.949410,87.974164
10269,3,Get $5 Cashback,0.509181,Email,139.062744,71.551462
10269,3,Get $5 Cashback,0.463981,Email,154.693348,82.609944
10269,1,Anastasia Beverly Hills,0.684308,Email,157.495996,79.984730
10270,7,Lancome Gift with Purchase,0.554759,Email,145.006562,69.217091
10270,6,Home Closeout & Shoe and Handbag sale,0.521867,Email,143.608271,76.757628
10270,3,Get $5 Cashback,0.480996,Email,158.441702,75.824577
10271,2,Free shipping on orders over $49,0.501135,Email,141.160663,70.280662
10271,3,Get $5 Cashback,0.567666,Email,159.730074,81.305667
10271,3,Get $5 Cashback,0.516600,Email,159.728899,79.202969
10272,7,Lancome Gift with Purchase,0.574038,Direct Mail,141.688159,71.656571
10272,12,Womens Sweather Sale,0.528395,Direct Mail,134.090549,78.277400
10272,10,Shoe and Handbag sale,0.478509,Direct Mail,152.005023,75.994045
10273,8,Loyalty Program Member,0.505752,Mobile,138.934269,78.431210
10273,3,Get $5 Cashback,0.524726,Mobile,157.026084,72.976784
10273,2,Free shipping on orders over $49,0.537658,Mobile,159.159769,76.698460
10274,8,Loyalty Program Member,0.514095,Email,147.968597,80.291267
10274,2,Free shipping on orders over $49,0.446104,Email,153.607357,74.868615
10274,12,Womens Sweather Sale,0.497160,Email,140.388465,79.151990
10275,10,Shoe and Handbag sale,0.538839,Mobile,155.455383,74.330620
10275,3,Get $5 Cashback,0.474135,Mobile,134.465244,77.125935
10275,3,Get $5 Cashback,0.430891,Mobile,139.618023,75.082868
10276,8,Loyalty Program Member,0.473389,Direct Mail,148.615250,74.992009
10276,8,Loyalty Program Member,0.536382,Direct Mail,147.268771,76.150890
10276,6,Home Closeout & Shoe and Handbag sale,0.520051,Direct Mail,134.877974,72.828168
10277,3,Get $5 Cashback,0.490753,Email,146.508462,74.189859
10277,3,Get $5 Cashback,0.455464,Email,134.285439,72.773139
10277,10,Shoe and Handbag sale,0.501668,Email,152.078419,74.108943
10278,4,Home Closeout,0.383938,Direct Mail,138.895030,74.046216
10278,3,Get $5 Cashback,0.498785,Direct Mail,161.195313,77.608138
10278,3,Get $5 Cashback,0.510036,Direct Mail,132.996298,74.904383
10279,9,Save 20% Career Suits,0.523322,Direct Mail,149.472124,73.079976
10279,3,Get $5 Cashback,0.541621,Direct Mail,146.086224,76.659317
10279,3,Get $5 Cashback,0.503191,Direct Mail,157.527156,73.717161
10280,1,Anastasia Beverly Hills,0.503832,Direct Mail,143.823683,79.818313
10280,6,Home Closeout & Shoe and Handbag sale,0.557032,Direct Mail,138.075722,76.674184
10280,3,Get $5 Cashback,0.572594,Direct Mail,146.751300,75.466563
