11226,8,Mobile,52.786532
11228,6,Mobile,63.910199
11230,3,Mobile,68.508369
11231,3,Mobile,52.029307
11232,3,Mobile,30.996923
11234,8,Mobile,53.381956
11239,8,Mobile,51.554257
11242,3,Mobile,83.727615
11243,10,Mobile,54.265113
11245,8,Direct Mail,38.085051
11246,8,Direct Mail,76.089126
11248,4,Email,22.151873
11249,3,Mobile,58.768458
11250,12,Mobile,81.085997
11251,3,Direct Mail,80.785851
11253,3,Mobile,34.127114
11255,7,Email,58.153307
11258,3,Mobile,63.794108
11261,5,Direct Mail,70.195016
11262,3,Direct Mail,36.382036
11263,3,Direct Mail,44.873606
11267,8,Email,85.751443
11269,1,Email,97.943487
11270,10,Mobile,94.963397
11271,10,Direct Mail,78.307995
11273,8,Mobile,51.105517
11275,1,Mobile,90.796148
11278,3,Email,76.51515
11279,3,Email,79.162093
11280,3,Mobile,65.599305
11281,6,Mobile,74.566483
11281,1,Mobile,58.056993
11282,3,Direct Mail,47.957688
11282,10,Direct Mail,80.716918
11285,9,Direct Mail,72.066689
11287,9,Direct Mail,34.97685
11287,3,Direct Mail,78.348642
11289,8,Email,62.651142
11289,2,Email,63.848515
11290,9,Direct Mail,66.250993
11291,12,Direct Mail,101.065168
11291,3,Direct Mail,99.037648
11291,8,Direct Mail,53.395312
11296,8,Email,62.573966
11297,8,Mobile,70.283988
11300,9,Direct Mail,112.784271
11302,4,Email,52.056642
11304,8,Mobile,78.021594
11304,10,Mobile,52.335141
11309,7,Email,68.593179
11309,3,Email,49.916429
11310,3,Mobile,96.912775
11314,9,Email,89.885702
11316,3,Mobile,54.027356
11318,10,Mobile,87.998028
11319,3,Mobile,58.14568
11322,10,Mobile,45.323565
11324,2,Direct Mail,34.791463
11325,3,Mobile,90.45631
11326,10,Direct Mail,71.001195
11326,3,Direct Mail,30.389836
11328,8,Direct Mail,65.572411
11329,1,Email,96.534897
11333,3,Direct Mail,59.468331
11337,7,Mobile,38.50807
11338,3,Mobile,64.97062
11339,2,Email,58.308061
11339,12,Email,77.216947
11342,12,Direct Mail,89.106724
11343,7,Direct Mail,91.395693
11346,8,Direct Mail,51.478076
11350,3,Direct Mail,80.948477
11351,9,Direct Mail,53.391315
11352,3,Mobile,103.887396
11354,3,Mobile,73.262228
11359,3,Mobile,94.459352
11359,8,Mobile,84.170205
11361,12,Direct Mail,30.371423
11362,3,Direct Mail,98.753612
11365,1,Mobile,85.163344
11366,1,Email,67.593857
11367,3,Direct Mail,51.680426
11367,7,Direct Mail,107.513362
11368,3,Direct Mail,72.275467
11369,4,Email,63.490634
11370,7,Email,73.616129
11373,2,Direct Mail,53.452489
11374,2,Direct Mail,93.930587
11379,3,Direct Mail,76.665666
11381,1,Email,87.414992
11383,3,Email,45.903684
11385,12,Direct Mail,58.36649
11385,3,Direct Mail,34.323052
11386,7,Mobile,84.731851
11386,2,Mobile,78.053946
11386,10,Mobile,63.796581
11389,3,Email,92.760229
11389,9,Email,91.293354
11391,3,Email,66.239871
11393,3,Mobile,63.275616
11394,5,Email,80.374854
11394,3,Email,95.940602
11395,3,Direct Mail,51.022623
11396,12,Direct Mail,69.603999
11396,10,Direct Mail,74.346219
11397,3,Mobile,12.67042
11399,2,Direct Mail,36.155961
11401,9,Email,53.599103
11402,8,Email,67.525666
11404,8,Mobile,68.285538
11405,2,Mobile,51.194346
11405,3,Mobile,83.851521
11406,3,Mobile,81.156712
11406,10,Mobile,96.373024
11408,12,Direct Mail,71.656254
11409,12,Direct Mail,72.6579
11411,10,Direct Mail,80.960893
11412,2,Mobile,67.924382
11414,12,Direct Mail,42.517525
11415,3,Email,44.873621
11416,3,Mobile,63.350049
11418,7,Direct Mail,76.788086
11419,12,Direct Mail,78.997355
11420,12,Mobile,88.674792
11422,2,Email,47.811491
11427,7,Direct Mail,69.240416
11427,3,Direct Mail,82.659559
11428,7,Mobile,60.490725
11428,3,Mobile,87.770314
11431,11,Email,39.396807
11435,3,Email,39.927
11437,7,Direct Mail,76.216804
11440,3,Direct Mail,100.911185
11444,3,Mobile,96.205279
11445,3,Mobile,88.402713
11450,3,Direct Mail,67.357483
11451,10,Direct Mail,67.685342
11452,3,Direct Mail,86.158753
11453,3,Mobile,86.497173
11454,3,Direct Mail,52.017815
11455,3,Email,62.205563
11456,7,Direct Mail,37.98216
11456,3,Direct Mail,90.25709
11459,4,Email,110.50832
11462,3,Mobile,71.137786
11463,3,Mobile,67.292211
11464,12,Email,59.259273
11466,3,Mobile,87.827377
11466,7,Mobile,111.590779
11468,3,Email,82.791064
11469,7,Mobile,74.15713
11470,3,Mobile,36.732678
11471,3,Mobile,93.952609
11472,3,Email,61.05022
11475,5,Email,106.250611
11478,10,Direct Mail,49.964554
11479,7,Email,68.378972
11479,3,Email,96.707901
11482,4,Direct Mail,52.101375
11484,3,Direct Mail,76.47956
11487,4,Direct Mail,39.577618
11492,10,Mobile,63.504598
11493,10,Direct Mail,79.679298
11495,3,Email,78.829755
11496,10,Mobile,47.615818
11498,6,Direct Mail,78.766506
11498,12,Direct Mail,94.630225
11499,10,Mobile,90.245943
11500,12,Direct Mail,69.818777
11502,10,Mobile,48.853395
11504,11,Direct Mail,63.822111
11506,12,Direct Mail,62.374894
11507,8,Mobile,39.43366
11509,9,Mobile,46.408624
11509,3,Mobile,59.482164
11510,12,Direct Mail,59.764454
11511,8,Email,105.043274
11516,3,Mobile,93.724811
11517,3,Direct Mail,93.004744
11518,3,Email,76.623048
11522,10,Direct Mail,107.429711
11523,2,Email,65.093695
11525,7,Mobile,61.624682
11527,4,Direct Mail,55.130401
11527,10,Direct Mail,88.144236
11529,3,Direct Mail,107.507836
11531,6,Mobile,64.800198
11533,7,Direct Mail,68.777978
11536,12,Direct Mail,86.529125
11540,3,Mobile,57.489582
11541,3,Direct Mail,80.261718
11545,3,Direct Mail,100.925781
11547,8,Direct Mail,33.060254
11547,10,Direct Mail,62.273742
11548,4,Direct Mail,51.585693
11549,3,Mobile,60.820793
11551,1,Email,76.020769
11556,10,Email,90.724668
11557,8,Mobile,63.015919
11558,9,Direct Mail,63.270987
11559,8,Direct Mail,61.461203
11559,12,Direct Mail,92.981832
11562,3,Mobile,49.667673
11562,10,Mobile,66.832883
11563,3,Mobile,43.425892
11565,3,Email,64.948451
11566,3,Mobile,91.43324
11568,3,Mobile,90.50056
11571,3,Email,67.609996
11572,7,Mobile,29.138415
11572,3,Mobile,73.931157
11576,4,Direct Mail,84.088601
11579,3,Email,97.303014
11581,3,Email,76.863061
11583,10,Direct Mail,103.389682
11584,3,Mobile,53.607264
11586,5,Direct Mail,66.4711
11589,8,Mobile,72.642555
11590,9,Email,41.830987
11593,3,Mobile,49.780182
11596,12,Email,69.523826
11598,2,Email,58.938156
11598,3,Email,100.142775
11600,10,Direct Mail,68.81176
11600,3,Direct Mail,56.024891
11601,3,Email,55.1096
11601,10,Email,70.161868
11605,8,Mobile,74.449831
11606,8,Direct Mail,85.939365
11607,3,Mobile,107.858704
11607,12,Mobile,65.778999
11609,3,Direct Mail,92.601841
11611,7,Direct Mail,105.490905
11613,1,Email,64.158853
11616,3,Email,68.286737
11618,3,Direct Mail,65.293292
11622,9,Direct Mail,98.727431
11623,3,Mobile,61.816304
11626,3,Email,81.266643
11627,4,Direct Mail,65.883609
11627,8,Direct Mail,78.674837
11629,3,Direct Mail,77.05483
11630,10,Mobile,69.78348
11631,3,Mobile,67.260096
11631,10,Mobile,52.676615
11632,8,Direct Mail,64.326586
11634,9,Mobile,86.235763
11634,8,Mobile,44.350347
11635,2,Email,38.834998
11635,10,Email,62.283435
11639,3,Mobile,77.520422
11643,3,Direct Mail,86.250113
11644,7,Email,96.42995
11645,3,Mobile,73.594302
11649,1,Direct Mail,79.740755
11656,3,Direct Mail,43.257637
11659,3,Direct Mail,66.081962
11660,8,Mobile,91.459141
11664,4,Direct Mail,55.724983
11665,3,Email,64.01752
11666,2,Email,61.524592
11668,3,Mobile,53.444748
11670,5,Direct Mail,109.640425
11673,3,Direct Mail,59.653368
11675,8,Email,49.576603
11676,3,Mobile,72.882328
11680,3,Mobile,59.350606
11682,3,Mobile,58.653837
11684,3,Mobile,71.295483
11686,8,Direct Mail,64.835535
11689,3,Mobile,46.232482
11690,10,Email,54.743479
11691,3,Email,63.571287
11695,9,Email,61.490899
11698,7,Email,82.771086
11700,7,Direct Mail,100.928629
11706,3,Mobile,86.327084
11707,1,Direct Mail,103.139553
11707,3,Direct Mail,85.494211
11712,1,Direct Mail,72.565754
11712,7,Direct Mail,59.511274
11713,4,Mobile,76.265962
11715,3,Mobile,103.643078
11717,2,Mobile,54.919577
11718,8,Direct Mail,58.925136
11722,8,Direct Mail,80.561006
11722,3,Direct Mail,45.373411
11723,7,Direct Mail,48.881292
11724,3,Email,87.537564
11725,10,Email,56.409257
11729,9,Direct Mail,55.651448
11731,7,Email,87.233432
11731,3,Email,65.774371
11732,3,Mobile,52.442221
11734,8,Direct Mail,38.729835
11735,3,Mobile,76.414556
11736,3,Mobile,103.124611
11737,3,Direct Mail,39.889943
