10204,10,Shoe and Handbag sale,0.517959,Direct Mail,357.144162,56.140411
10204,1,Anastasia Beverly Hills,0.464292,Direct Mail,185.525693,42.894704
10205,3,Get $5 Cashback,0.520799,Email,333.279545,90.854562
10206,8,Loyalty Program Member,0.481684,Email,479.566494,73.450864
10209,9,Save 20% Career Suits,0.501039,Direct Mail,400.109696,37.290886
10210,4,Home Closeout,0.509248,Mobile,469.535551,43.703475
10211,10,Shoe and Handbag sale,0.515054,Direct Mail,399.611668,94.969412
10212,7,Lancome Gift with Purchase,0.656060,Mobile,380.626175,57.682084
10212,8,Loyalty Program Member,0.500546,Mobile,384.260289,90.587823
10214,3,Get $5 Cashback,0.444444,Mobile,376.970596,78.675963
10219,7,Lancome Gift with Purchase,0.456830,Email,162.016457,98.655681
10219,10,Shoe and Handbag sale,0.450362,Email,288.858066,38.580279
10219,8,Loyalty Program Member,0.516509,Email,441.918974,87.790103
10220,3,Get $5 Cashback,0.574922,Direct Mail,431.858960,61.027141
10221,3,Get $5 Cashback,0.703936,Direct Mail,410.141964,76.324068
10222,3,Get $5 Cashback,0.486902,Direct Mail,441.695343,57.429718
10225,3,Get $5 Cashback,0.453771,Direct Mail,210.970289,72.747481
10226,3,Get $5 Cashback,0.514551,Email,394.150616,61.719172
10227,7,Lancome Gift with Purchase,0.555288,Direct Mail,473.102721,79.010057
10228,3,Get $5 Cashback,0.554860,Mobile,450.170820,77.146377
10229,10,Shoe and Handbag sale,0.556434,Direct Mail,475.155199,91.268782
10229,12,Womens Sweather Sale,0.459568,Direct Mail,538.348840,75.543457
10235,8,Loyalty Program Member,0.464765,Mobile,420.400524,84.558318
10235,1,Anastasia Beverly Hills,0.492382,Mobile,449.365422,88.477370
10239,3,Get $5 Cashback,0.504869,Direct Mail,331.770580,47.863086
10243,3,Get $5 Cashback,0.502264,Email,440.667724,84.620441
10244,3,Get $5 Cashback,0.478551,Mobile,343.086948,45.238752
10245,12,Womens Sweather Sale,0.505387,Mobile,375.340430,47.234515
10248,3,Get $5 Cashback,0.512148,Email,307.663223,83.028117
10250,10,Shoe and Handbag sale,0.556999,Email,316.571639,68.383766
10252,10,Shoe and Handbag sale,0.500524,Direct Mail,442.733573,67.922643
10253,3,Get $5 Cashback,0.560011,Mobile,282.389664,45.299307
10254,3,Get $5 Cashback,0.570777,Mobile,424.988710,99.902677
10256,3,Get $5 Cashback,0.510495,Mobile,377.563661,42.569079
10257,3,Get $5 Cashback,0.598121,Email,337.199169,100.647546
10260,2,Free shipping on orders over $49,0.690956,Mobile,262.321146,49.833294
10263,3,Get $5 Cashback,0.505976,Email,388.313826,67.579110
10264,3,Get $5 Cashback,0.497979,Mobile,448.607966,52.518241
10265,10,Shoe and Handbag sale,0.568835,Email,405.010439,85.904734
10266,8,Loyalty Program Member,0.474886,Email,317.352782,93.661858
10267,3,Get $5 Cashback,0.486063,Direct Mail,360.544952,84.617638
10268,4,Home Closeout,0.641165,Direct Mail,352.361109,90.065026
10268,3,Get $5 Cashback,0.508056,Direct Mail,364.522962,107.833862
10277,3,Get $5 Cashback,0.490753,Direct Mail,456.999293,67.478311
10278,3,Get $5 Cashback,0.510036,Email,352.752296,58.291278
10281,3,Get $5 Cashback,0.494241,Mobile,353.015899,61.633282
10284,3,Get $5 Cashback,0.463533,Email,227.784339,62.763612
10286,3,Get $5 Cashback,0.448360,Email,353.622509,79.074314
10289,3,Get $5 Cashback,0.477253,Mobile,347.558490,83.093774
10290,8,Loyalty Program Member,0.495838,Email,358.553347,73.309785
10294,8,Loyalty Program Member,0.443534,Direct Mail,456.413380,65.310379
10294,6,Home Closeout & Shoe and Handbag sale,0.510859,Direct Mail,451.985597,109.829914
10295,7,Lancome Gift with Purchase,0.569442,Mobile,457.717070,101.194013
10295,3,Get $5 Cashback,0.469089,Mobile,324.051712,92.238573
10297,3,Get $5 Cashback,0.463871,Direct Mail,295.715642,102.082279
10299,8,Loyalty Program Member,0.473163,Direct Mail,380.140622,43.034416
10299,3,Get $5 Cashback,0.489872,Direct Mail,498.321631,87.791963
10300,4,Home Closeout,0.535778,Mobile,413.926962,46.892480
10303,3,Get $5 Cashback,0.587511,Direct Mail,242.398055,74.488447
10311,3,Get $5 Cashback,0.481734,Direct Mail,412.293115,47.763893
10313,3,Get $5 Cashback,0.561651,Email,300.500683,37.974406
10314,10,Shoe and Handbag sale,0.550505,Email,358.820067,62.281387
10315,12,Womens Sweather Sale,0.558116,Mobile,404.905885,64.989728
10316,10,Shoe and Handbag sale,0.497169,Mobile,406.342823,54.578366
10317,3,Get $5 Cashback,0.522298,Direct Mail,436.041180,62.813142
10318,12,Womens Sweather Sale,0.630016,Mobile,439.393423,19.563141
10319,12,Womens Sweather Sale,0.518843,Direct Mail,475.703613,48.951221
10319,3,Get $5 Cashback,0.494931,Direct Mail,247.962273,58.750424
10321,12,Womens Sweather Sale,0.519348,Mobile,479.967731,38.413842
10322,9,Save 20% Career Suits,0.538130,Email,213.333281,120.463923
10323,3,Get $5 Cashback,0.569752,Email,488.647152,73.379221
10330,8,Loyalty Program Member,0.581536,Email,394.100550,44.693569
10330,10,Shoe and Handbag sale,0.492565,Email,373.491665,60.520397
10332,3,Get $5 Cashback,0.500212,Mobile,291.751600,72.541406
10333,8,Loyalty Program Member,0.521253,Direct Mail,587.933621,107.333285
10337,10,Shoe and Handbag sale,0.496902,Mobile,315.649641,74.174824
10338,3,Get $5 Cashback,0.497003,Email,490.913720,100.942857
10339,8,Loyalty Program Member,0.552521,Direct Mail,312.892516,44.898138
10339,10,Shoe and Handbag sale,0.527089,Direct Mail,330.183317,81.989153
10342,3,Get $5 Cashback,0.554991,Direct Mail,337.777280,68.668670
10343,3,Get $5 Cashback,0.486499,Email,317.340672,72.433088
10343,8,Loyalty Program Member,0.448394,Email,296.944713,81.320352
10346,3,Get $5 Cashback,0.523576,Direct Mail,381.714268,68.992042
10348,3,Get $5 Cashback,0.507852,Direct Mail,589.129195,62.705559
10349,3,Get $5 Cashback,0.558039,Direct Mail,400.849183,63.525721
10349,3,Get $5 Cashback,0.508348,Direct Mail,233.407409,39.664839
10350,12,Womens Sweather Sale,0.561632,Mobile,378.493620,46.885799
10351,3,Get $5 Cashback,0.464650,Mobile,430.260234,35.351787
10359,7,Lancome Gift with Purchase,0.412823,Email,376.285978,78.673819
10363,7,Lancome Gift with Purchase,0.645814,Email,407.743791,46.500256
10364,7,Lancome Gift with Purchase,0.559687,Email,379.593237,53.343269
10367,9,Save 20% Career Suits,0.513621,Email,517.507232,36.156950
10367,11,Shoe and Handbag sale & Lancome Gift with Purchase,0.493026,Email,440.959450,45.194081
10368,3,Get $5 Cashback,0.490273,Direct Mail,286.074370,50.097826
10368,10,Shoe and Handbag sale,0.524064,Direct Mail,305.750136,62.255416
10369,8,Loyalty Program Member,0.549582,Mobile,435.931730,74.623981
10369,3,Get $5 Cashback,0.493523,Mobile,492.569649,71.042254
10376,3,Get $5 Cashback,0.470430,Direct Mail,398.265964,102.418627
10376,12,Womens Sweather Sale,0.475222,Direct Mail,374.053736,102.738755
10380,3,Get $5 Cashback,0.505472,Email,385.638570,67.190915
10380,12,Womens Sweather Sale,0.544137,Email,507.588004,94.214058
10381,12,Womens Sweather Sale,0.648959,Email,461.291249,82.375358
10383,8,Loyalty Program Member,0.499294,Email,336.408388,85.291620
10384,3,Get $5 Cashback,0.544001,Direct Mail,293.250529,66.398796
10387,8,Loyalty Program Member,0.497687,Direct Mail,257.370228,84.028054
10388,3,Get $5 Cashback,0.563994,Mobile,424.561575,57.207835
10389,4,Home Closeout,0.515084,Mobile,316.341733,88.289609
10390,7,Lancome Gift with Purchase,0.585949,Direct Mail,316.284787,82.814348
10391,10,Shoe and Handbag sale,0.459558,Email,261.422905,37.117178
10398,2,Free shipping on orders over $49,0.504784,Mobile,562.377257,50.825758
10401,2,Free shipping on orders over $49,0.675858,Direct Mail,323.168132,51.001930
10401,3,Get $5 Cashback,0.482510,Direct Mail,330.542015,108.583542
10403,3,Get $5 Cashback,0.482933,Mobile,346.120633,85.828218
10404,7,Lancome Gift with Purchase,0.539407,Email,495.384573,53.562343
10406,3,Get $5 Cashback,0.506587,Direct Mail,504.764818,63.920118
10407,3,Get $5 Cashback,0.566679,Mobile,462.973812,79.871868
10408,8,Loyalty Program Member,0.601208,Direct Mail,596.375458,76.136377
10410,3,Get $5 Cashback,0.502890,Direct Mail,270.394346,84.714857
10411,10,Shoe and Handbag sale,0.544222,Direct Mail,462.769393,50.124461
10412,3,Get $5 Cashback,0.504319,Email,450.226254,55.279647
10413,7,Lancome Gift with Purchase,0.519322,Direct Mail,231.171310,101.650405
10415,8,Loyalty Program Member,0.503599,Email,458.669003,84.222792
10417,3,Get $5 Cashback,0.489202,Email,503.274519,62.396342
10417,3,Get $5 Cashback,0.446280,Email,521.426358,73.437094
10423,3,Get $5 Cashback,0.491185,Direct Mail,151.162481,82.649843
10424,3,Get $5 Cashback,0.394017,Mobile,581.244193,111.088174
10426,8,Loyalty Program Member,0.497616,Mobile,404.837700,83.960207
10426,3,Get $5 Cashback,0.454113,Mobile,299.944085,74.251046
10427,2,Free shipping on orders over $49,0.551281,Direct Mail,532.817457,64.551706
10428,7,Lancome Gift with Purchase,0.580622,Direct Mail,370.926188,74.118582
10430,12,Womens Sweather Sale,0.657251,Direct Mail,328.938213,80.919520
10430,3,Get $5 Cashback,0.500680,Direct Mail,446.654758,42.368249
10435,10,Shoe and Handbag sale,0.398056,Mobile,308.436263,60.765692
10436,3,Get $5 Cashback,0.563934,Direct Mail,256.215352,66.390401
10436,8,Loyalty Program Member,0.511248,Direct Mail,339.505727,89.809355
10438,10,Shoe and Handbag sale,0.465361,Email,477.321943,78.601308
10439,3,Get $5 Cashback,0.486061,Mobile,460.180552,89.358127
10440,1,Anastasia Beverly Hills,0.564211,Mobile,233.318116,61.016308
10440,3,Get $5 Cashback,0.528047,Mobile,466.353647,113.331280
10442,3,Get $5 Cashback,0.517342,Direct Mail,218.749278,46.496943
10444,10,Shoe and Handbag sale,0.482709,Direct Mail,412.341012,58.837139
10446,3,Get $5 Cashback,0.497450,Email,451.973036,47.061569
10452,1,Anastasia Beverly Hills,0.603098,Direct Mail,454.199586,110.974267
10452,3,Get $5 Cashback,0.520058,Direct Mail,355.803858,86.736735
10455,3,Get $5 Cashback,0.476895,Direct Mail,450.774317,66.278697
10455,4,Home Closeout,0.502192,Direct Mail,349.783360,78.630045
10455,4,Home Closeout,0.572592,Direct Mail,414.840469,72.187347
10457,3,Get $5 Cashback,0.643614,Mobile,302.763383,47.060829
10457,8,Loyalty Program Member,0.493665,Mobile,326.326946,88.520288
10458,8,Loyalty Program Member,0.422546,Email,371.640200,39.785951
10459,10,Shoe and Handbag sale,0.457856,Direct Mail,588.176308,75.379142
10460,3,Get $5 Cashback,0.486963,Mobile,546.601561,64.442478
10466,4,Home Closeout,0.491487,Mobile,377.968073,66.139814
10470,7,Lancome Gift with Purchase,0.534499,Mobile,379.737008,77.728999
10471,3,Get $5 Cashback,0.494287,Email,361.182843,75.025633
10471,3,Get $5 Cashback,0.533056,Email,376.039086,62.120195
10472,12,Womens Sweather Sale,0.400860,Direct Mail,340.593009,75.729977
10474,8,Loyalty Program Member,0.613619,Mobile,411.091582,46.397723
10474,7,Lancome Gift with Purchase,0.457596,Mobile,338.091315,86.573512
10474,3,Get $5 Cashback,0.500346,Mobile,385.292458,32.252901
10475,3,Get $5 Cashback,0.500394,Direct Mail,207.616589,87.792175
10476,3,Get $5 Cashback,0.458317,Email,545.819338,85.548644
10476,1,Anastasia Beverly Hills,0.493989,Email,464.188740,72.460997
10477,1,Anastasia Beverly Hills,0.515977,Email,298.101948,67.957372
10478,3,Get $5 Cashback,0.535117,Direct Mail,294.100946,95.942943
10479,6,Home Closeout & Shoe and Handbag sale,0.506346,Direct Mail,419.079016,57.864308
10481,12,Womens Sweather Sale,0.474129,Direct Mail,412.158818,93.250475
10485,10,Shoe and Handbag sale,0.506085,Mobile,247.716247,99.836636
10486,12,Womens Sweather Sale,0.509194,Direct Mail,413.818963,64.155965
10487,12,Womens Sweather Sale,0.559623,Mobile,256.791382,73.802235
10488,3,Get $5 Cashback,0.528623,Mobile,325.744378,49.391179
10490,8,Loyalty Program Member,0.476318,Direct Mail,455.655457,60.691521
10492,1,Anastasia Beverly Hills,0.592190,Mobile,128.966836,17.531713
10494,6,Home Closeout & Shoe and Handbag sale,0.444506,Direct Mail,326.107150,81.206845
10495,10,Shoe and Handbag sale,0.520152,Direct Mail,319.536060,53.264368
10496,3,Get $5 Cashback,0.546154,Email,323.806818,109.556100
10499,12,Womens Sweather Sale,0.498214,Email,456.936407,46.441869
10500,7,Lancome Gift with Purchase,0.565008,Mobile,557.143097,68.698972
10505,10,Shoe and Handbag sale,0.574322,Mobile,312.635420,57.848864
10506,7,Lancome Gift with Purchase,0.535529,Mobile,434.782155,32.641062
10506,3,Get $5 Cashback,0.479020,Mobile,142.453583,76.552589
10506,3,Get $5 Cashback,0.507095,Mobile,386.817715,86.948965
10507,3,Get $5 Cashback,0.508014,Email,450.914989,51.468949
10508,3,Get $5 Cashback,0.467838,Email,232.619173,92.004888
10508,8,Loyalty Program Member,0.520199,Email,462.842568,39.062441
10511,3,Get $5 Cashback,0.500890,Direct Mail,357.692703,104.481446
10512,3,Get $5 Cashback,0.432480,Email,393.589210,57.902274
10513,7,Lancome Gift with Purchase,0.556724,Direct Mail,318.174531,43.551820
10513,10,Shoe and Handbag sale,0.504240,Direct Mail,427.605505,51.478254
10513,5,Home Closeout & Lancome Gift with Purchase,0.509803,Direct Mail,371.045346,71.405066
10514,3,Get $5 Cashback,0.500100,Mobile,302.966122,71.953454
10516,8,Loyalty Program Member,0.461379,Direct Mail,482.371723,62.263631
10517,8,Loyalty Program Member,0.528847,Mobile,376.043472,46.466639
10518,8,Loyalty Program Member,0.475528,Email,589.229608,98.625649
10518,8,Loyalty Program Member,0.480081,Email,373.416830,52.095922
10518,8,Loyalty Program Member,0.505379,Email,384.237149,47.057769
10520,12,Womens Sweather Sale,0.553891,Email,365.374988,59.722991
10522,7,Lancome Gift with Purchase,0.552379,Mobile,325.888920,51.104264
10527,3,Get $5 Cashback,0.519064,Mobile,158.418686,82.084986
10528,3,Get $5 Cashback,0.491121,Email,450.976038,81.110428
10529,3,Get $5 Cashback,0.520050,Mobile,336.334913,58.046507
10531,8,Loyalty Program Member,0.365044,Email,413.320944,76.157858
10533,3,Get $5 Cashback,0.490071,Email,420.751796,83.231999
10537,9,Save 20% Career Suits,0.548845,Mobile,249.808150,84.367933
10537,3,Get $5 Cashback,0.445046,Mobile,398.340017,40.925924
10538,9,Save 20% Career Suits,0.624770,Mobile,377.160807,73.373966
10541,2,Free shipping on orders over $49,0.477617,Mobile,271.883173,39.082288
10542,8,Loyalty Program Member,0.684679,Mobile,601.490727,68.432285
10543,3,Get $5 Cashback,0.468785,Email,463.518106,49.405614
10544,8,Loyalty Program Member,0.518701,Mobile,421.990503,94.228167
10545,8,Loyalty Program Member,0.409266,Mobile,562.485909,68.767067
10545,12,Womens Sweather Sale,0.552002,Mobile,386.081439,76.391180
10545,3,Get $5 Cashback,0.518681,Mobile,240.363913,48.251411
10548,3,Get $5 Cashback,0.615585,Email,339.273041,87.873051
10549,9,Save 20% Career Suits,0.511903,Mobile,460.462247,49.748060
10549,3,Get $5 Cashback,0.444771,Mobile,426.846223,62.919611
10551,10,Shoe and Handbag sale,0.490065,Mobile,334.329953,50.647492
10555,7,Lancome Gift with Purchase,0.446467,Email,529.788357,64.187376
10555,3,Get $5 Cashback,0.505175,Email,523.266610,47.987792
10556,7,Lancome Gift with Purchase,0.498136,Direct Mail,492.342235,39.169449
10557,3,Get $5 Cashback,0.506530,Mobile,355.164537,88.915611
10561,3,Get $5 Cashback,0.468633,Email,452.719404,83.892649
10562,2,Free shipping on orders over $49,0.578808,Direct Mail,356.586336,48.225402
10564,3,Get $5 Cashback,0.558621,Email,520.258799,104.138172
10565,3,Get $5 Cashback,0.485575,Email,282.634211,84.181110
10571,8,Loyalty Program Member,0.464468,Direct Mail,324.361793,53.151330
10572,9,Save 20% Career Suits,0.610925,Mobile,407.787031,87.919641
10572,10,Shoe and Handbag sale,0.554540,Mobile,330.235884,18.059908
10573,8,Loyalty Program Member,0.527699,Direct Mail,404.133065,65.317905
10577,2,Free shipping on orders over $49,0.478658,Direct Mail,635.733177,66.513791
10580,4,Home Closeout,0.504128,Email,359.309129,79.624638
10591,9,Save 20% Career Suits,0.504661,Direct Mail,325.004541,80.680775
10591,3,Get $5 Cashback,0.551636,Direct Mail,341.268783,48.194011
10592,9,Save 20% Career Suits,0.518831,Mobile,408.255889,40.652221
10594,4,Home Closeout,0.520498,Email,409.541917,91.753499
10594,7,Lancome Gift with Purchase,0.427531,Email,480.060015,86.638480
10595,7,Lancome Gift with Purchase,0.490308,Email,460.079399,69.508966
10595,10,Shoe and Handbag sale,0.518040,Email,318.182530,43.173140
10596,3,Get $5 Cashback,0.529211,Email,422.366283,91.082125
10598,3,Get $5 Cashback,0.466278,Direct Mail,417.854968,55.308814
10601,3,Get $5 Cashback,0.497535,Mobile,334.588286,65.750654
10604,4,Home Closeout,0.645240,Email,594.646496,67.929911
10605,7,Lancome Gift with Purchase,0.721420,Email,489.857469,48.424641
10609,8,Loyalty Program Member,0.510889,Direct Mail,509.535127,56.269912
10614,3,Get $5 Cashback,0.496317,Mobile,418.801373,71.485568
10615,10,Shoe and Handbag sale,0.456735,Email,284.135363,63.548880
10616,4,Home Closeout,0.426795,Direct Mail,383.224774,68.678918
10618,8,Loyalty Program Member,0.703155,Direct Mail,348.794839,62.116806
10619,8,Loyalty Program Member,0.503729,Direct Mail,361.325408,62.281793
10619,7,Lancome Gift with Purchase,0.461197,Direct Mail,600.699028,54.628104
10620,10,Shoe and Handbag sale,0.541128,Direct Mail,472.442691,84.244391
10620,8,Loyalty Program Member,0.467406,Direct Mail,406.151635,65.757847
10621,4,Home Closeout,0.470622,Mobile,196.864626,85.821132
10624,1,Anastasia Beverly Hills,0.493607,Direct Mail,287.206001,67.444320
10625,3,Get $5 Cashback,0.523585,Email,404.357119,48.069579
10625,8,Loyalty Program Member,0.499995,Email,441.985033,77.178601
10626,3,Get $5 Cashback,0.477228,Direct Mail,370.017768,50.281711
10626,3,Get $5 Cashback,0.513865,Direct Mail,470.011204,52.564144
10627,7,Lancome Gift with Purchase,0.578868,Email,203.701518,60.574127
10628,9,Save 20% Career Suits,0.500991,Email,486.405280,82.465917
10629,3,Get $5 Cashback,0.513454,Email,165.143450,67.322775
10629,10,Shoe and Handbag sale,0.563725,Email,240.498208,94.954189
10632,3,Get $5 Cashback,0.457062,Mobile,493.116465,65.698334
10636,7,Lancome Gift with Purchase,0.584701,Mobile,463.701495,73.085841
10640,8,Loyalty Program Member,0.558170,Direct Mail,354.550797,66.955780
10646,10,Shoe and Handbag sale,0.554992,Email,491.839487,92.374063
10647,8,Loyalty Program Member,0.486965,Email,276.806922,58.165712
10650,3,Get $5 Cashback,0.450615,Mobile,423.944151,79.624110
10656,3,Get $5 Cashback,0.456598,Mobile,512.788828,97.905274
10658,2,Free shipping on orders over $49,0.476075,Email,553.019669,95.969530
10660,3,Get $5 Cashback,0.498236,Mobile,386.191054,50.598489
10664,3,Get $5 Cashback,0.499761,Direct Mail,434.897965,61.529906
10673,1,Anastasia Beverly Hills,0.477530,Email,264.665982,36.632775
10673,1,Anastasia Beverly Hills,0.538721,Email,104.685052,60.367848
10674,11,Shoe and Handbag sale & Lancome Gift with Purchase,0.511225,Direct Mail,231.663145,78.278281
10675,3,Get $5 Cashback,0.645639,Direct Mail,241.830842,67.157668
10675,3,Get $5 Cashback,0.515082,Direct Mail,349.760533,89.190971
10676,3,Get $5 Cashback,0.488012,Direct Mail,316.109655,104.703673
10676,9,Save 20% Career Suits,0.479913,Direct Mail,292.730119,60.523507
10677,1,Anastasia Beverly Hills,0.448694,Email,460.547129,74.724015
10678,1,Anastasia Beverly Hills,0.511989,Email,387.424711,84.800390
10680,3,Get $5 Cashback,0.507587,Mobile,404.179892,70.183291
10683,3,Get $5 Cashback,0.490520,Email,590.251151,90.819160
10686,4,Home Closeout,0.567830,Mobile,334.196923,51.481255
10686,3,Get $5 Cashback,0.451441,Mobile,430.729123,62.843663
10687,3,Get $5 Cashback,0.568426,Direct Mail,292.424678,90.395278
10687,9,Save 20% Career Suits,0.490390,Direct Mail,388.320266,98.402326
10689,3,Get $5 Cashback,0.466871,Mobile,273.691938,74.038684
10692,7,Lancome Gift with Purchase,0.559759,Mobile,385.951757,60.297240
10694,7,Lancome Gift with Purchase,0.596947,Direct Mail,341.388747,38.351999
10695,12,Womens Sweather Sale,0.496271,Mobile,482.380766,68.548508
10696,8,Loyalty Program Member,0.705072,Direct Mail,591.862233,56.737175
10696,3,Get $5 Cashback,0.488726,Direct Mail,216.931312,54.576901
10698,7,Lancome Gift with Purchase,0.531806,Email,481.641748,42.336896
10698,3,Get $5 Cashback,0.490514,Email,318.254974,72.142963
10699,10,Shoe and Handbag sale,0.524455,Direct Mail,394.920676,102.269223
10701,9,Save 20% Career Suits,0.490266,Mobile,276.801981,56.882162
10703,7,Lancome Gift with Purchase,0.553687,Email,365.862014,67.682397
10704,3,Get $5 Cashback,0.463413,Direct Mail,410.974006,61.428329
10707,2,Free shipping on orders over $49,0.604035,Email,482.821479,90.319958
10708,3,Get $5 Cashback,0.590472,Direct Mail,345.619465,66.997768
10708,8,Loyalty Program Member,0.479766,Direct Mail,361.932638,83.411806
10710,4,Home Closeout,0.557858,Direct Mail,429.828221,94.809630
10710,3,Get $5 Cashback,0.500066,Direct Mail,299.806122,57.433069
10711,7,Lancome Gift with Purchase,0.499616,Direct Mail,354.640937,79.687328
10716,3,Get $5 Cashback,0.504287,Email,414.606718,80.658673
10718,12,Womens Sweather Sale,0.488414,Mobile,375.831005,65.905407
10722,5,Home Closeout & Lancome Gift with Purchase,0.508213,Mobile,272.600735,88.560039
10723,3,Get $5 Cashback,0.548231,Email,452.250024,76.148455
10725,10,Shoe and Handbag sale,0.528453,Mobile,227.662631,66.198115
10730,3,Get $5 Cashback,0.409026,Mobile,564.210438,39.087699
10732,3,Get $5 Cashback,0.452554,Email,504.837018,76.802763
10734,4,Home Closeout,0.518964,Mobile,553.645194,36.569762
10735,9,Save 20% Career Suits,0.551384,Mobile,596.617793,87.275705
10736,3,Get $5 Cashback,0.484356,Direct Mail,231.052769,55.073682
10737,10,Shoe and Handbag sale,0.615479,Direct Mail,434.242057,67.485313
10740,8,Loyalty Program Member,0.499598,Mobile,377.597280,100.535722
10744,8,Loyalty Program Member,0.547587,Email,408.904356,79.565776
10745,9,Save 20% Career Suits,0.497548,Email,436.999112,65.420668
10746,3,Get $5 Cashback,0.467061,Email,197.912535,59.880071
10747,3,Get $5 Cashback,0.486250,Email,292.310383,49.444734
10748,7,Lancome Gift with Purchase,0.424997,Direct Mail,397.538015,89.484959
10749,10,Shoe and Handbag sale,0.457198,Email,579.112589,61.428790
10751,8,Loyalty Program Member,0.624262,Mobile,543.141721,68.720842
10752,7,Lancome Gift with Purchase,0.736377,Mobile,446.034870,57.364568
10756,10,Shoe and Handbag sale,0.481488,Email,260.627819,66.098975
10757,1,Anastasia Beverly Hills,0.525494,Direct Mail,507.067769,73.972237
10758,3,Get $5 Cashback,0.452756,Direct Mail,467.238868,103.904792
10760,8,Loyalty Program Member,0.603175,Direct Mail,370.783023,85.566522
10768,7,Lancome Gift with Purchase,0.488130,Mobile,367.643494,57.719723
10769,3,Get $5 Cashback,0.477890,Mobile,305.806828,73.629181
10770,3,Get $5 Cashback,0.525213,Direct Mail,295.579540,60.177284
10773,7,Lancome Gift with Purchase,0.580583,Mobile,597.998340,21.714515
10775,3,Get $5 Cashback,0.475595,Mobile,326.990272,86.713028
10776,4,Home Closeout,0.525696,Direct Mail,272.463430,93.831622
10776,3,Get $5 Cashback,0.496357,Direct Mail,341.052238,53.474180
10777,10,Shoe and Handbag sale,0.569372,Direct Mail,384.139807,82.096000
10780,3,Get $5 Cashback,0.488458,Mobile,216.413739,54.309318
10782,3,Get $5 Cashback,0.559295,Mobile,193.749275,60.623292
10786,9,Save 20% Career Suits,0.532697,Email,482.751883,90.968892
10791,8,Loyalty Program Member,0.577798,Mobile,543.111015,75.971580
10791,3,Get $5 Cashback,0.494918,Mobile,547.092594,32.113435
10792,3,Get $5 Cashback,0.506339,Direct Mail,521.558269,111.944309
10793,2,Free shipping on orders over $49,0.471174,Mobile,444.598741,85.544804
10796,10,Shoe and Handbag sale,0.487537,Direct Mail,485.186992,76.234536
10802,7,Lancome Gift with Purchase,0.448777,Email,381.102856,39.017544
10803,3,Get $5 Cashback,0.641678,Email,375.811977,46.323256
10804,3,Get $5 Cashback,0.494904,Mobile,479.083481,62.783987
10805,2,Free shipping on orders over $49,0.596969,Direct Mail,349.522182,77.733406
10805,3,Get $5 Cashback,0.569232,Direct Mail,286.225684,84.064353
10807,4,Home Closeout,0.512217,Email,475.411333,37.268384
10810,3,Get $5 Cashback,0.509732,Email,537.904583,65.482451
10811,3,Get $5 Cashback,0.490727,Direct Mail,267.563757,41.669752
10814,8,Loyalty Program Member,0.532491,Email,579.587974,93.074404
